DateTime,CLOSE,VOLUME,PE,PB,Shibor,total_balance,000188_Close
2010-02-09,3169.19,3595315800.0,24.6154,2.8325644883945493,1.405,,
2010-02-10,3214.13,3421989400.0,24.9275,2.8648967901655586,1.4992,,
2010-02-11,3220.398,3579105200.0,24.9384,2.8706187685921383,2.4967,,
2010-02-12,3251.278,3405823800.0,25.2333,2.9234409193990785,2.2538,,
2010-02-22,3233.345,3828377200.0,25.0673,2.9049784979392363,1.4313,,
2010-02-23,3198.634,4274289800.0,24.7867,2.8695748244029637,1.4321,,
2010-02-24,3244.483,4998943700.0,25.0837,2.902677854655324,1.4375,,
2010-02-25,3292.128,6758661700.0,25.3824,2.9389787945854136,1.4521,,
2010-02-26,3281.666,5210728800.0,25.2869,2.9395057729745138,1.4315,,
2010-03-01,3324.423,6050452000.0,25.5815,2.976536105837281,1.4295,,
2010-03-02,3311.236,5703437400.0,25.3922,2.9620847263436314,1.4242,,
2010-03-03,3335.081,6062273200.0,25.5361,2.9768659486818705,1.4075,,
2010-03-04,3250.573,6934681000.0,24.9094,2.916427746605148,1.4017,,
2010-03-05,3259.764,4562913800.0,24.9435,2.922851400640232,1.3842,,
2010-03-08,3286.178,4154087600.0,25.0967,2.9387540286485065,1.3785,,
2010-03-09,3305.863,5419948600.0,25.1997,2.959624988427464,1.3663,,
2010-03-10,3279.6940000000004,4642107900.0,24.9703,2.9449852753858106,1.3592,,
2010-03-11,3276.705,4748775400.0,25.0203,2.9569260136716107,1.3563,,
2010-03-12,3233.126,3995734400.0,24.5872,2.9217294750308005,1.3446,,
2010-03-15,3183.183,3784430400.0,24.1326,2.881341531827024,1.3375,,
2010-03-16,3203.9709999999995,3084778000.0,24.2418,2.8953804115064945,1.3354,,
2010-03-17,3273.916,4580093400.0,24.684,2.946539812798953,1.3275,,
2010-03-18,3267.555,4694801300.0,24.5957,2.93679596987861,1.3246,,
2010-03-19,3293.871,4606218700.0,24.7592,2.963926810604108,1.3238,,
2010-03-22,3302.628,4943946200.0,24.7412,2.9672461759729813,1.3163,,
2010-03-23,3275.573,4653953600.0,24.5086,2.9465577061082704,1.3146,,
2010-03-24,3276.669000000001,4454796600.0,23.7661,2.9497858836758684,1.3133,,
2010-03-25,3229.128,4498428500.0,23.8951,2.9160700501665606,1.3083,,
2010-03-26,3275.002,4744496500.0,23.9942,2.9541535411135507,1.3042,,
2010-03-29,3358.54,8472491000.0,23.2043,3.0252147700908565,1.3025,,
2010-03-30,3366.708,5643698000.0,23.2799,3.029783386033178,1.2946,,
2010-03-31,3345.607,5312428700.0,23.026,3.0066422378734043,1.3388,6590646.0,
2010-04-01,3391.935,6777266900.0,23.2905,3.0387009099620936,1.3045,13746070.0,
2010-04-02,3407.3459999999995,6907345200.0,23.2469,3.0451233272040947,1.3125,13212940.0,
2010-04-06,3405.145,6519171000.0,23.2068,3.0435642092941437,1.3096,14537657.0,
2010-04-07,3386.949,5401122800.0,23.0547,3.031895865553065,1.2971,36650247.0,
2010-04-08,3346.744,6218532200.0,22.24,2.998603351157376,1.2925,44767672.0,
2010-04-09,3379.17,5128056700.0,22.304,3.0257531385144647,1.2913,70515197.0,
2010-04-12,3351.478,7456515000.0,22.1087,3.0011903509579807,1.2842,113892203.0,
2010-04-13,3391.716,7990769500.0,22.3204,3.0474908814261794,1.2833,120432198.0,
2010-04-14,3403.707000000001,6030613100.0,22.3808,3.0426886339935995,1.2838,121137803.0,
2010-04-15,3394.574,6105168500.0,22.4087,3.046192307046998,1.2813,151448464.0,
2010-04-16,3356.332000000001,4714036800.0,22.0275,3.0091851948365025,1.2874,179656224.0,
2010-04-19,3176.423,8841630000.0,20.4972,2.864331985236643,1.2875,188278275.0,
2010-04-20,3173.3740000000007,6413785900.0,20.332,2.8558052073213016,1.2896,194380409.0,
2010-04-21,3236.679,6692833100.0,20.6517,2.9017344024422402,1.2917,206098427.0,
2010-04-22,3201.541,7108168800.0,20.4791,2.8570220828700075,1.2933,259268519.0,
2010-04-23,3190.003,6125267900.0,20.4659,2.8423293779544667,1.2888,264060444.0,
2010-04-26,3171.9970000000008,5089419900.0,20.3733,2.822695389033351,1.2896,304080315.0,
2010-04-27,3108.409,6529657400.0,19.8773,2.7724105649293778,1.3319,324428034.0,
2010-04-28,3097.353,4599540600.0,19.782,2.7708731412699232,1.3425,357841334.0,
2010-04-29,3060.0640000000008,4826097100.0,19.6395,2.7586469849051083,1.3529,372577649.0,
2010-04-30,3067.365,5447788100.0,19.8118,2.779874991474661,1.3973,384819689.0,
2010-05-04,3019.449,4124861000.0,19.5443,2.7416372014884245,1.3979,399746691.0,
2010-05-05,3036.394,5967044100.0,19.5879,2.7492705405815547,1.4093,481797938.0,
2010-05-06,2896.856,5877041300.0,18.7623,2.6357214885990428,1.4088,534618679.0,
2010-05-07,2836.789,6111939900.0,18.4272,2.5927525142114707,1.4088,532759356.0,
2010-05-10,2858.233,5020917300.0,18.5819,2.6112790854017,1.5054,561841895.0,
2010-05-11,2800.817,5836349000.0,18.2686,2.565434753462097,1.5042,596670590.0,
2010-05-12,2818.16,5300227100.0,18.4651,2.5959366038270915,1.5008,623808929.0,
2010-05-13,2886.911,5514577800.0,18.8271,2.6451677320883475,1.4983,642905219.0,
2010-05-14,2868.023,4249871900.0,18.6865,2.6252055906388763,1.5,671905777.0,
2010-05-17,2714.715,5216684700.0,17.7992,2.505947316517192,1.5433,737611099.0,
2010-05-18,2771.348,5450967100.0,18.0792,2.5428402451998595,1.5438,755388103.0,
2010-05-19,2762.1740000000004,4557622100.0,18.019,2.53553875899586,1.5454,773206132.0,
2010-05-20,2726.022,4217480300.0,17.8431,2.5125538132244376,1.5502,803989919.0,
2010-05-21,2768.791,5447538300.0,18.0348,2.5390305157046744,1.6588,832713879.0,
2010-05-24,2873.469,7450233800.0,18.6026,2.6163855926875095,1.7425,929620140.0,
2010-05-25,2813.943,5516832700.0,18.1943,2.559132883146108,1.855,955264706.0,
2010-05-26,2813.9440000000004,3985856400.0,18.1995,2.5595925570560008,2.1592,947547826.0,
2010-05-27,2859.9790000000007,5344520900.0,18.3885,2.5824537869344066,2.32,991098640.0,
2010-05-28,2850.302,5153498900.0,18.3619,2.585661864710706,2.21,1028200032.0,
2010-05-31,2773.264,4621685400.0,17.9757,2.5333580699485463,2.3725,1042323138.0,
2010-06-01,2744.1620000000007,4485142600.0,17.8454,2.517333116958392,2.7408,1067421437.0,
2010-06-02,2757.527,3958702000.0,17.8067,2.5095394977069563,2.7654,1086608316.0,
2010-06-03,2736.076,3958725800.0,17.6833,2.4937472056304717,2.7513,1136676742.0,
2010-06-04,2744.391,3274629100.0,17.6542,2.4905478581610683,2.1024,1151981451.0,
2010-06-07,2695.715,3954199300.0,17.3041,2.44367076325206,1.7041,1146328493.0,
2010-06-08,2699.336,3514018200.0,17.2961,2.440949281991168,1.8413,1144467374.0,
2010-06-09,2782.133,6020953300.0,17.8087,2.5125499826118967,1.8454,1247376485.0,
2010-06-10,2750.023,4290633400.0,17.6199,2.4864872374092797,1.935,1254263861.0,
2010-06-11,2758.866,4055858500.0,17.7015,2.4956518818914515,1.9788,1252027440.0,
2010-06-17,2742.733,3261235600.0,17.6655,2.4897756330214627,2.18,1276191483.0,
2010-06-18,2696.166,4180834400.0,17.4277,2.456762574038466,2.2142,1308912538.0,
2010-06-21,2780.663,5526148200.0,17.9544,2.5322642921354084,2.2292,1361060764.0,
2010-06-22,2783.72,3909605200.0,17.956,2.5316588609237765,2.2463,1403347823.0,
2010-06-23,2758.495,3560035000.0,17.8014,2.513096294737261,2.2408,1403797146.0,
2010-06-24,2757.498,2922068200.0,17.7813,2.510636097288628,2.3067,1444651067.0,
2010-06-25,2736.2870000000007,3067178200.0,17.7084,2.502972784803876,2.2933,1444468599.0,
2010-06-28,2716.777,2771004400.0,17.6121,2.490224128277488,2.2883,1491119187.0,
2010-06-29,2592.019,4875855200.0,16.9074,2.3931262618756604,2.2785,1474535516.0,
2010-06-30,2563.07,3569879400.0,16.7514,2.377133922875467,2.2683,1497974455.0,
2010-07-01,2526.071,3285764600.0,16.7216,2.3571037420934187,2.2492,1484461043.0,
2010-07-02,2534.105,4491410000.0,16.8212,2.37171959247432,2.1942,1512393488.0,
2010-07-05,2512.651,3217857400.0,16.7136,2.358378164846497,2.165,1612202373.0,
2010-07-06,2562.902,3971476200.0,17.0311,2.401140054057015,2.1567,1673131846.0,
2010-07-07,2580.4770000000008,3572090900.0,17.0965,2.4096668650313715,2.1291,1711995627.0,
2010-07-08,2575.9210000000007,3405696600.0,17.0158,2.397446655662954,1.9842,1754771555.0,
2010-07-09,2647.1040000000007,5849304500.0,17.3968,2.4473082247803117,1.7206,1820839700.0,
2010-07-12,2676.218,5846249100.0,17.5246,2.462641607084015,1.6916,1925463160.0,
2010-07-13,2634.593,4322850600.0,17.2432,2.424109881789498,1.6479,2021931635.0,
2010-07-14,2653.609000000001,4668886000.0,17.3654,2.4390455821532044,1.5186,2004506379.0,
2010-07-15,2608.519,4044045900.0,17.0564,2.3915861227300264,1.4608,2034374155.0,
2010-07-16,2616.128,3506330200.0,17.0556,2.3983976121267907,1.4433,2074280370.0,
2010-07-19,2682.472,5386807000.0,17.4395,2.4466904156570477,1.4442,2060258554.0,
2010-07-20,2741.503,7312834500.0,17.7808,2.490193519852684,1.4763,2232538346.0,
2010-07-21,2747.335,7075709200.0,17.8083,2.4945233970554703,1.4729,2271811687.0,
2010-07-22,2781.286,6106480600.0,17.9934,2.5190366112151734,1.4483,2314637100.0,
2010-07-23,2793.076,6451856500.0,18.0803,2.535703158926503,1.4275,2362390651.0,
2010-07-26,2811.055,5358002600.0,18.1698,2.5447592751530674,1.4679,2418220750.0,
2010-07-27,2795.724,4979988400.0,18.071,2.531307556551196,1.4404,2467745940.0,
2010-07-28,2863.724,7998595400.0,18.4757,2.5874845123207484,1.4433,2478146064.0,
2010-07-29,2877.976,9596540900.0,18.2702,2.5977966109857347,1.4446,2483057883.0,
2010-07-30,2868.8459999999995,6257559100.0,18.1871,2.58613212425033,1.4696,2530558755.0,
2010-08-02,2917.275,7174330000.0,18.4244,2.618207103915754,1.4696,2646434566.0,
2010-08-03,2865.9709999999995,8174836400.0,18.1055,2.574353794782624,1.4675,2718079754.0,
2010-08-04,2876.434,7131803900.0,18.149,2.579224630789518,1.4729,2798891579.0,
2010-08-05,2850.829,6715758100.0,17.9756,2.5547546127142797,1.4725,2885089164.0,
2010-08-06,2897.659,7491489500.0,18.2205,2.587442918387348,1.4692,2908419737.0,
2010-08-09,2918.241,7472639100.0,18.2815,2.5943107372379988,1.4658,2939471027.0,
2010-08-10,2832.638,7843503400.0,17.7947,2.5276473523136103,1.4658,2949493101.0,
2010-08-11,2850.211,5497913300.0,17.854,2.5349250710701448,1.4688,3019174683.0,
2010-08-12,2816.386,5989322700.0,17.641,2.504559694892552,1.4729,2981619374.0,
2010-08-13,2855.547,5850772100.0,17.8326,2.5290838235106103,1.4729,3031602811.0,
2010-08-16,2922.083,8106804300.0,18.2151,2.5829637491478725,1.4717,3152472385.0,
2010-08-17,2942.291,7645291200.0,18.2753,2.5895802712552416,1.4717,3201271626.0,
2010-08-18,2937.362,7074760000.0,18.2341,2.586740770928305,1.4946,3267528876.0,
2010-08-19,2955.395,7692486500.0,18.404,2.6110849257882167,1.5204,3346439381.0,
2010-08-20,2898.333,7166330600.0,18.1142,2.5736230798524025,1.5379,3355448123.0,
2010-08-23,2896.192,4891551700.0,18.0684,2.5664057041564265,1.4967,3405393065.0,
2010-08-24,2911.827,6109379600.0,18.1219,2.5714757358670384,1.5171,3568455303.0,
2010-08-25,2843.023,6361062100.0,17.7453,2.5209672332277515,1.5417,3579430475.0,
2010-08-26,2850.093,4867044200.0,17.7834,2.5269030266128394,1.6317,3571488791.0,
2010-08-27,2858.566,4078958200.0,17.8188,2.5327316690247037,1.9563,3635760008.0,
2010-08-30,2915.01,6574988200.0,18.0724,2.5662622319133166,2.0533,3691496312.0,
2010-08-31,2903.188,6576610400.0,17.9476,2.548417375864445,2.32,3781315312.0,
2010-09-01,2884.042,7697557800.0,17.8652,2.538546752671945,2.535,3861368972.0,
2010-09-02,2921.393,7070085100.0,18.0483,2.5622106562129265,1.9806,3897071855.0,
2010-09-03,2920.205,7264102700.0,18.0156,2.55666829366544,1.9792,3841397793.0,
2010-09-06,2975.09,9385568100.0,18.3382,2.5997536908689205,1.9729,3923693339.0,
2010-09-07,2983.108,7351936100.0,18.3422,2.597207679687462,1.84,3923112524.0,
2010-09-08,2980.967,7287200200.0,18.2956,2.5913304029440027,1.7054,4112667939.0,
2010-09-09,2926.46,8139555400.0,18.0253,2.555984086498021,1.6383,4197165161.0,
2010-09-10,2932.554,6508670400.0,18.0329,2.5569481231597733,1.5583,4252667045.0,
2010-09-13,2962.3190000000004,6727990000.0,18.1782,2.5755355875643615,1.4963,4357515477.0,
2010-09-14,2965.009,7010590300.0,18.1557,2.573548674322528,1.5988,4378500425.0,
2010-09-15,2913.1940000000004,7161964200.0,17.910999999999994,2.5405444454592603,1.6696,4364937187.0,
2010-09-16,2857.789,7407428400.0,17.5837,2.496021046152483,1.6588,4413706007.0,
2010-09-17,2861.369,5193886700.0,17.572,2.4931001713607643,1.5204,4448713171.0,
2010-09-20,2849.828,5028310400.0,17.5299,2.491174429079301,1.6446,4509802828.0,
2010-09-21,2857.476,3575188100.0,17.5765,2.4973408828693087,1.8069,4464113751.0,
2010-09-27,2905.0290000000005,4907182300.0,17.781,2.5223191723464753,1.7123,4589146593.0,
2010-09-28,2880.907,5866082600.0,17.6547,2.508532181325338,1.7814,4618907180.0,
2010-09-29,2874.812,5678223600.0,17.6869,2.512922074987188,1.7466,4654919852.0,
2010-09-30,2935.574,6300024700.0,17.9914,2.5555835033674623,2.5975,4702004767.0,
2010-10-08,3044.233,9999472000.0,18.6,2.638338682555821,1.7325,4795560335.0,
2010-10-11,3132.895,15873490400.0,19.1393,2.710111390120408,1.6683,4756439405.0,
2010-10-12,3172.726,12736170500.0,19.4054,2.7451904794362307,1.6375,4856489294.0,
2010-10-13,3217.577,14460777300.0,19.5772,2.7705759478647427,1.6358,5012102737.0,
2010-10-14,3224.14,17961183800.0,19.8091,2.8102578227978183,1.6187,5019306903.0,
2010-10-15,3327.683,19341414000.0,20.5538,2.921435541267851,1.5925,5178840353.0,
2010-10-18,3306.16,21788205100.0,20.4985,2.917569984326913,1.5946,5205509925.0,
2010-10-19,3375.6740000000004,13044179100.0,20.8055,2.9575245176157234,1.5929,5423650360.0,
2010-10-20,3396.879000000001,16652846000.0,20.8399,2.962838002594113,1.5958,5725540649.0,
2010-10-21,3374.685,12388324500.0,20.6639,2.9325295731979417,1.5913,5871298515.0,
2010-10-22,3378.655,11636185700.0,20.5871,2.9190161750087023,1.5904,6060135282.0,
2010-10-25,3481.081,14543310500.0,21.136,2.9959102405129494,1.5829,6398020679.0,
2010-10-26,3466.0840000000007,14263699900.0,21.0085,2.976204529034038,1.5283,6554305206.0,
2010-10-27,3403.8720000000008,12376157000.0,20.6708,2.9313872820895144,1.5233,6784739631.0,
2010-10-28,3397.692,9834945600.0,20.6408,2.9303703847701383,1.5238,6922423223.0,
2010-10-29,3379.983,10045897000.0,20.4782,2.9036175785654224,1.5842,6974215488.0,
2010-11-01,3472.995,12626914800.0,21.0031,2.9711011200254784,1.5833,7220925832.0,
2010-11-02,3463.131,15491145000.0,20.9558,2.969228843537276,1.5788,7214148914.0,
2010-11-03,3420.341,12635930300.0,20.8493,2.9665873181662383,1.5738,7367930060.0,
2010-11-04,3480.505,11679948100.0,21.2102,3.0148717910072858,1.5592,7596718005.0,
2010-11-05,3520.798,13768802700.0,21.493,3.056469151674647,1.5325,7801355153.0,
2010-11-08,3548.566,12647075900.0,21.6202,3.0751751952656963,1.5288,8197464503.0,
2010-11-09,3523.954,12245453300.0,21.4264,3.043273668514161,1.5208,8459422492.0,
2010-11-10,3499.111,12007857800.0,21.2789,3.023086575691281,1.5188,8785693126.0,
2010-11-11,3509.975,13897623300.0,21.5244,3.063240504999254,1.52,9061417692.0,
2010-11-12,3291.833,16073385000.0,20.4744,2.9212025995315165,1.5258,8720790863.0,
2010-11-15,3314.893,10231572400.0,20.5518,2.9397322908456074,1.5921,9050597348.0,
2010-11-16,3169.538,10830707200.0,19.6755,2.819085872317588,1.6508,8969388826.0,
2010-11-17,3103.906,8325808000.0,19.3628,2.7749460123092367,1.7292,9066402283.0,
2010-11-18,3147.962,6569729200.0,19.6241,2.8089843323803665,1.8029,9055625522.0,
2010-11-19,3178.8459999999995,8334765400.0,19.7222,2.8239543734229535,1.8188,8849443397.0,
2010-11-22,3171.941,8321277600.0,19.6293,2.809777151180499,1.96,9063909039.0,
2010-11-23,3107.176,7739959100.0,19.2547,2.760188010894934,1.9815,9066464088.0,
2010-11-24,3177.043,7533208300.0,19.4091,2.778188258941446,1.9055,9238041317.0,
2010-11-25,3223.484000000001,8344209400.0,19.6613,2.81218123412879,1.8913,9459730366.0,
2010-11-26,3194.853,6446782400.0,19.4627,2.7811162338733126,1.8925,9401706984.0,
2010-11-29,3190.05,5899489200.0,19.4285,2.7779427416543054,1.9217,9436652176.0,
2010-11-30,3136.985,8576235500.0,19.1966,2.7465672754051016,2.13,9410403539.0,
2010-12-01,3136.024000000001,4888266800.0,19.2202,2.7498322529481722,2.23,9453301022.0,
2010-12-02,3155.059,6102390800.0,19.408,2.776978699523277,2.2372,9562314208.0,
2010-12-03,3158.156,5047535400.0,19.4223,2.777791298346349,1.9982,9665775732.0,
2010-12-06,3165.57,5636263000.0,19.5683,2.803819198780872,1.88,9778260122.0,
2010-12-07,3200.3390000000004,5848365300.0,19.6935,2.821456144949805,1.9858,9889548693.0,
2010-12-08,3171.882,5951566300.0,19.4878,2.7906275141607435,2.0979,9961748634.0,
2010-12-09,3123.366,6615296500.0,19.2471,2.7581207775556145,2.0092,10215093478.0,
2010-12-10,3161.9770000000008,5710810500.0,19.4417,2.7845783433521114,2.0108,10417782544.0,
2010-12-13,3261.061,9571373900.0,20.0071,2.861344995117153,2.0067,11090229212.0,
2010-12-14,3269.474,8410424100.0,20.026,2.8620629995568017,1.9985,11272179309.0,
2010-12-15,3247.644,7226978500.0,19.9044,2.8494673965512614,2.0158,11429234954.0,
2010-12-16,3230.665,5679962500.0,19.8809,2.846632577988093,2.0008,11555965878.0,
2010-12-17,3225.661,4491914700.0,19.8215,2.8376417535654537,1.9954,11532133348.0,
2010-12-20,3178.657,7475969300.0,19.5375,2.79492881083509,2.1035,11480416988.0,
2010-12-21,3249.509,7985242000.0,19.9215,2.8479208294492726,2.3521,11590364277.0,
2010-12-22,3215.453,6993625800.0,19.7419,2.8208025143638467,2.5533,11893725380.0,
2010-12-23,3188.607,6131584700.0,19.6388,2.8102784499881674,3.255,11962376602.0,
2010-12-24,3162.955,5513776700.0,19.521,2.7977455346515274,4.2583,12061342825.0,
2010-12-27,3099.7090000000007,7001710700.0,19.2055,2.7523500899699695,4.5079,12224564802.0,
2010-12-28,3044.931,5632574900.0,18.9067,2.7109941839177303,4.5954,12219621111.0,
2010-12-29,3061.83,4519277500.0,19.0145,2.7269515474529578,4.7588,12393643372.0,
2010-12-30,3064.098,5428142900.0,19.0793,2.7361799776344626,5.0996,12530159102.0,
2010-12-31,3128.261,6256607800.0,19.4008,2.7786621107185683,4.5217,12771594835.0,
2011-01-04,3189.682,8541044000.0,20.181,2.2688903516089103,2.9308,12857100572.0,
2011-01-05,3175.6620000000007,7926881000.0,20.0476,2.251602569787294,2.68,13059608213.0,
2011-01-06,3159.643,5968109200.0,19.9097,2.235250637354956,2.1804,13227803767.0,
2011-01-07,3166.6240000000007,8409323300.0,20.0566,2.2572862752084304,2.12,13187673224.0,
2011-01-10,3108.187,6549440600.0,19.7578,2.2228323751528807,2.01,13283076627.0,
2011-01-11,3124.922,5698591700.0,19.8901,2.238841320161301,1.98,13217745929.0,
2011-01-12,3142.337,5849851800.0,20.0003,2.2515701225515845,1.9625,13303911759.0,
2011-01-13,3141.284,5193698800.0,20.0749,2.2617686074078764,1.9157,13367183665.0,
2011-01-14,3091.862,5335143900.0,19.846,2.2398208932675074,1.9217,13429515573.0,
2011-01-17,2974.35,6680756200.0,19.2315,2.1723963538414472,1.9258,13466549746.0,
2011-01-18,2977.648,4296456400.0,19.2437,2.174854665190991,1.9971,13695709776.0,
2011-01-19,3044.851,5657194200.0,19.5704,2.2071188961636365,2.6275,13845858432.0,
2011-01-20,2944.713,6104664300.0,19.0075,2.146633135403754,5.7083,13831438039.0,
2011-01-21,2983.456,7310296600.0,19.2767,2.176261002453459,5.7242,13843877943.0,
2011-01-24,2954.232,6547254500.0,19.1494,2.1632716739919533,5.0408,13893313596.0,
2011-01-25,2938.6540000000005,4898268900.0,19.0469,2.1543621390750363,7.2042,13982724942.0,
2011-01-26,2978.431,4337497900.0,19.2398,2.173697649493694,7.7608,14178325338.0,
2011-01-27,3026.466,8258591900.0,19.5248,2.2032944853943266,7.9997,14220948262.0,
2011-01-28,3036.735,6301358900.0,19.5172,2.1998100643711007,7.6992,14265549693.0,
2011-01-31,3076.508,6710591400.0,19.7763,2.227050310704584,5.0142,14414236392.0,
2011-02-01,3077.283,4986253000.0,19.8204,2.232707373990895,3.3458,14258501962.0,
2011-02-09,3040.949,6039414500.0,19.6015,2.209021560397856,3.8475,14509249179.0,
2011-02-10,3104.163,6660366200.0,19.8989,2.2408212127313294,2.8758,14748946720.0,
2011-02-11,3120.956,7597555300.0,19.9604,2.2466199175799666,2.885,14825191617.0,
2011-02-14,3219.143,12130233100.0,20.523000000000003,2.308695861845983,2.31,14797017067.0,
2011-02-15,3217.671,10955443800.0,20.5112,2.3070442906899817,2.31,14745629964.0,
2011-02-16,3248.527,9133428300.0,20.6506,2.3190537628158827,2.3008,15090844286.0,
2011-02-17,3245.907,8896469500.0,20.6289,2.316304512100142,2.1867,15324873345.0,
2011-02-18,3211.876,7537868400.0,20.4732,2.3014306725519993,2.1075,15543943153.0,
2011-02-21,3257.908,7939977600.0,20.67,2.3206033603622207,2.1783,15823284059.0,
2011-02-22,3163.578,10786374100.0,20.1396,2.2647660454499623,2.0167,15953373394.0,
2011-02-23,3174.742,7132485400.0,20.1342,2.2638628050339014,1.995,16157137935.0,
2011-02-24,3190.935,6648689300.0,20.2227,2.273758035642308,2.2892,16417853538.0,
2011-02-25,3197.617,6161927500.0,20.215,2.275677153175806,2.7028,16454025908.0,
2011-02-28,3239.559,7663066300.0,20.3515,2.2894493233740745,2.3783,16590564609.0,
2011-03-01,3254.893,8856695400.0,20.2831,2.303399580248949,2.1875,16710387791.0,
2011-03-02,3243.298,8091064100.0,20.2238,2.3027036029350088,2.0183,16918146804.0,
2011-03-03,3221.718,10121999700.0,20.1995,2.3053984358089887,1.9419,16861686655.0,
2011-03-04,3270.666,8001391500.0,20.4461,2.3336680595923616,1.8933,17085326670.0,
2011-03-07,3334.51,11818719700.0,20.8229,2.3748767756885165,1.7858,17599591685.0,
2011-03-08,3337.457000000001,8487865500.0,20.7844,2.3758376000215566,1.6917,17854410914.0,
2011-03-09,3338.858,7802636100.0,20.7662,2.3759209147531446,1.6875,18104496064.0,
2011-03-10,3280.259,7821264200.0,20.4189,2.338485923382966,1.6792,18360576619.0,
2011-03-11,3247.376,6720833500.0,20.2238,2.317007121071662,1.6858,18624195553.0,
2011-03-14,3262.92,6368978300.0,20.2173,2.317358485349055,1.6875,18960780517.0,
2011-03-15,3203.961,9603397900.0,19.8548,2.283774624049101,1.6804,19088765735.0,
2011-03-16,3248.195,7885952000.0,20.0487,2.3091053946668523,1.6783,19061525338.0,
2011-03-17,3197.1,8568711400.0,19.7958,2.2878614806994086,1.6733,18965647238.0,
2011-03-18,3215.685,6134016100.0,19.0611,2.291962114859313,1.6692,19138452721.0,
2011-03-21,3207.11,5910503700.0,19.0899,2.298256488375067,1.9242,19235623529.0,
2011-03-22,3222.961,5724868400.0,19.1266,2.308135746079921,1.9158,19519139608.0,
2011-03-23,3264.926,7207758500.0,19.2062,2.328423181466118,1.8992,19658763329.0,
2011-03-24,3251.361,6130424400.0,19.1326,2.3260283590386823,1.879,19856392013.0,
2011-03-25,3294.484000000001,8689597900.0,18.9675,2.3570750531374083,1.8675,19924748648.0,
2011-03-28,3290.571,9768430000.0,18.0089,2.3593620269678826,1.7883,20077224957.0,
2011-03-29,3257.9790000000007,10528016400.0,17.6294,2.34471054625746,1.7883,20395428429.0,
2011-03-30,3256.08,7833633700.0,16.5947,2.345925012948046,1.7858,20589887655.0,
2011-03-31,3223.288,6450388000.0,15.6012,2.326770353741183,1.7992,20908057463.0,
2011-04-01,3272.7290000000007,6309472200.0,15.6068,2.355063696076489,1.7922,20950444282.0,
2011-04-06,3311.067,10582367400.0,15.8014,2.3859235071752543,1.7829,20961352346.0,
2011-04-07,3324.419000000001,8468176200.0,15.7742,2.3896477876291167,1.7717,21300819615.0,
2011-04-08,3353.358,7392921000.0,15.8373,2.4027577934947018,1.7663,21457104674.0,
2011-04-11,3333.427,10442054500.0,15.7707,2.3995760012765635,1.7571,22025972796.0,
2011-04-12,3326.771,10193850600.0,15.688,2.397731463345441,1.7452,22619315321.0,
2011-04-13,3372.031,8703633800.0,15.8556,2.4242639949394564,1.7361,23034845990.0,
2011-04-14,3353.56,8897224100.0,15.8084,2.4192050651348067,1.7338,23178693482.0,
2011-04-15,3358.9440000000004,7851487400.0,15.8501,2.427982521553146,1.7282,23384618182.0,
2011-04-18,3359.438,8658262400.0,15.8727,2.4330050219584507,1.7629,23641217353.0,
2011-04-19,3295.812,8510693300.0,15.561,2.383669138154579,1.7637,23589518602.0,
2011-04-20,3295.758,7234331800.0,15.5688,2.3858346279727827,1.7569,23966860856.0,
2011-04-21,3317.367,7324042400.0,15.603,2.39870738217243,3.5333,24233945489.0,
2011-04-22,3299.942,6717145500.0,15.5049,2.3843086801137114,3.0775,24315744458.0,
2011-04-25,3249.574,7442182900.0,15.288,2.3555284283356275,2.6958,24278818213.0,
2011-04-26,3230.96,5909641700.0,15.2296,2.3419687379874943,2.6792,24235805660.0,
2011-04-27,3209.503,6244356700.0,15.1732,2.3388511009851967,2.0233,24252064508.0,
2011-04-28,3161.776,6505023500.0,15.075,2.326526375133533,2.0242,24128102643.0,
2011-04-29,3192.723,5368306500.0,15.1138,2.339566675185382,2.4992,24114611883.0,
2011-05-03,3211.132,5499891000.0,15.1349,2.3490570645092337,2.5525,24069053325.0,
2011-05-04,3129.028,6671634000.0,14.775,2.2953812713852764,2.5167,24005275142.0,
2011-05-05,3126.117,5256774700.0,14.8113,2.302305345469112,1.9942,23929068284.0,
2011-05-06,3121.396,5535218600.0,14.7365,2.2915316958863183,1.9938,23813570460.0,
2011-05-09,3129.759,4602740400.0,14.7502,2.2931318385567288,2.12,23944722015.0,
2011-05-10,3153.2209999999995,4093299500.0,14.8418,2.306923126382979,2.11,24151347631.0,
2011-05-11,3145.085,4768853300.0,14.7974,2.2995060526888587,2.1006,24155860582.0,
2011-05-12,3101.603,4879950100.0,14.5998,2.2695471400073504,2.0858,24267093588.0,
2011-05-13,3128.093,4689595100.0,14.738,2.2893250555787272,2.0892,24510204633.0,
2011-05-16,3100.463,4519431900.0,14.6052,2.2685203622746184,2.0908,24590896060.0,
2011-05-17,3116.028,5120373100.0,14.6579,2.2751248183237824,2.0992,24906420558.0,
2011-05-18,3139.379000000001,3964176800.0,14.7615,2.2914887559962267,3.1492,25152927788.0,
2011-05-19,3120.639,4311078200.0,14.7047,2.2843858078865327,3.5467,25205458479.0,
2011-05-20,3121.5959999999995,3846801200.0,14.7155,2.2857745499814293,4.005,25331381923.0,
2011-05-23,3022.98,5590247200.0,14.3081,2.2251034795255764,4.0008,25211267230.0,
