"DateTime","CLOSE","VOLUME","PE"
2008-08-19,2348.472,1947710600,18.091
2008-08-20,2532.94,4504341500,19.4691
2008-08-21,2443.979,3751804000,18.7639
2008-08-22,2404.928,2629824100,18.5893
2008-08-25,2400.548,1864319000,18.66
2008-08-26,2331.532,2374193700,18.268
2008-08-27,2325.292,2386258400,18.233
2008-08-28,2335.865,2040029100,18.3123
2008-08-29,2391.64,2887784500,18.6617
2008-09-01,2309.171,2115280300,18.0643
2008-09-02,2285.411,1844049800,17.8695
2008-09-03,2245.964,2374947400,17.6363
2008-09-04,2251.146,1898478000,17.63
2008-09-05,2183.432,2165448000,17.083
2008-09-08,2126.518,2218655400,16.7292
2008-09-09,2139.145,1762429800,16.7276
2008-09-10,2143.176,2205784400,16.7396
2008-09-11,2072.126,2217678100,16.1352
2008-09-12,2077.846,1919702000,16.1457
2008-09-16,2000.651,3356326100,15.3185
2008-09-17,1929.135,3286224200,14.752
2008-09-18,1895.99,4782026300,14.5319
2008-09-19,2073.113,3652540400,15.9138
2008-09-22,2207.614,10199387300,17.2178
2008-09-23,2123.478,7836561700,17.0273
2008-09-24,2138.853,4532818000,17.0685
2008-09-25,2223.532,7423791200,17.7032
2008-09-26,2243.657,5942994300,17.6954
2008-10-06,2128.696,4557526400,16.7188
2008-10-07,2102.448,4306532500,16.6061
2008-10-08,2022.881,3687470000,16.0396
2008-10-09,1995.297,3358231100,15.8983
2008-10-10,1906.96,3915159300,15.3518
2008-10-13,1985.486,4353812000,15.9852
2008-10-14,1934.619,5433194600,15.5827
2008-10-15,1914.356,3189239800,15.434
2008-10-16,1820.903,4052964800,14.7678
2008-10-17,1833.262,2871542000,14.9181
2008-10-20,1896.733,3327715200,15.2461
2008-10-21,1881.406,3890839500,15.1224
2008-10-22,1833.323,3296857200,14.6662
2008-10-23,1834.78,3575865400,14.4568
2008-10-24,1781.598,3298066800,14.1479
2008-10-27,1654.671,3644184700,13.2767
2008-10-28,1705.82,4679280400,13.6749
2008-10-29,1658.223,3886948800,13.269
2008-10-30,1697.656,4128429200,13.6415
2008-10-31,1663.66,2831453400,13.3921
2008-11-03,1653.542,2538109700,13.366
2008-11-04,1627.759,2610016500,13.2915
2008-11-05,1691.42,4241821000,13.7214
2008-11-06,1649.776,3078417900,13.3782
2008-11-07,1677.827,3152159000,13.615
2008-11-10,1801.665,6394885900,14.5984
2008-11-11,1781.361,6607285100,14.3652
2008-11-12,1801.823,4408796000,14.4638
2008-11-13,1874.082,8323455200,14.9669
2008-11-14,1943.654,9116871700,15.396
2008-11-17,1987.225,8783662600,15.6697
2008-11-18,1839.819,9727835300,14.6853
2008-11-19,1953.163,8211740800,15.5409
2008-11-20,1932.428,8318703800,15.2585
2008-11-21,1920.735,8304932900,15.1773
2008-11-24,1837.642,5056151700,14.6212
2008-11-25,1834.294,4281459000,14.5756
2008-11-26,1843.495,4556563500,14.6578
2008-11-27,1870.473,8800832200,14.8179
2008-11-28,1829.924,5159066000,14.4246
2008-12-01,1864.205,4838633300,14.5346
2008-12-02,1868.631,6135023500,14.4633
2008-12-03,1952.668,8501914400,15.052
2008-12-04,1982.928,11918344100,15.3748
2008-12-05,2013.175,7436632600,15.48
2008-12-08,2095.036,10760713100,16.0135
2008-12-09,2040.847,9250981400,15.606
2008-12-10,2096.393,8327106200,15.9224
2008-12-11,2046.337,7355623600,15.5591
2008-12-12,1960.38,6738726600,14.972
2008-12-15,1975.034,5045109600,15.0161
2008-12-16,1994.45,4792487800,15.0712
2008-12-17,2001.42,5868515000,15.0674
2008-12-18,2045.102,5842922400,15.3632
2008-12-19,2052.114,6331122700,15.357
2008-12-22,2017.549,5294946400,15.088
2008-12-23,1918.955,6359046400,14.4435
2008-12-24,1887.075,4420183100,14.2034
2008-12-25,1870.765,3991683400,14.1141
2008-12-26,1862.096,3456088800,14.1165
2008-12-29,1854.757,3598687300,14.0629
2008-12-30,1833.435,3758462700,13.9048
2008-12-31,1817.722,3563135500,13.8411
2009-01-05,1882.959,4818702000,14.3979
2009-01-06,1942.795,7097409700,14.8072
2009-01-07,1931.178,5970216700,14.6598
2009-01-08,1887.991,5344649000,14.2974
2009-01-09,1918.365,4740721600,14.4803
2009-01-12,1920.687,5423415600,14.4195
2009-01-13,1876.185,4981813700,14.1372
2009-01-14,1955.244,5928323100,14.6313
2009-01-15,1954.874,7894364800,14.5176
2009-01-16,1990.214,9653863300,14.8171
2009-01-19,2012.465,8194817700,15.127
2009-01-20,2025.19,5325926200,15.1749
2009-01-21,2021.71,6411742800,15.0983
2009-01-22,2044.551,5886194700,15.2289
2009-01-23,2032.682,5750410900,15.1047
2009-02-02,2057.063,5145390600,15.2219
2009-02-03,2108.91,8764030200,15.5793
2009-02-04,2166.414,10088842800,15.9504
2009-02-05,2150.971,11510012200,15.8873
2009-02-06,2237.28,10666490400,16.5189
2009-02-09,2296.672,12952367000,16.8362
2009-02-10,2326.755,11629454800,17.1105
2009-02-11,2331.138,14757663700,17.0904
2009-02-12,2318.343,11982621800,16.9163
2009-02-13,2399.065,14040991000,17.4713
2009-02-16,2462.245,15234666900,18.0134
2009-02-17,2385.293,14101499100,17.498
2009-02-18,2275.843,11542206200,16.6272
2009-02-19,2298.412,9085392800,16.731
2009-02-20,2344.32,8663206900,16.9534
2009-02-23,2410.481,10946540300,17.2587
2009-02-24,2301.849,12701755500,16.4675
2009-02-25,2304.251,10787752800,16.5021
2009-02-26,2190.185,10220038500,15.9447
2009-02-27,2140.489,8707641500,15.7581
2009-03-02,2164.666,6274618100,15.8059
2009-03-03,2142.154,6616731400,15.5715
2009-03-04,2285.149,11075003300,16.5295
2009-03-05,2304.919,13198734700,16.729
2009-03-06,2286.576,8596545000,16.4968
2009-03-09,2202.527,8655594800,15.9649
2009-03-10,2240.782,5666044900,16.2772
2009-03-11,2220.38,7083867600,16.0976
2009-03-12,2215.7,5570011100,16.0548
2009-03-13,2205.422,5408309400,16.0389
2009-03-16,2241.614,4877385400,16.2233
2009-03-17,2322.403,9298052800,16.7129
2009-03-18,2332.652,10187007100,16.7207
2009-03-19,2382.564,9731876600,16.8682
2009-03-20,2379.838,10939673800,17.0172
2009-03-23,2439.395,11631304900,17.3058
2009-03-24,2451.783,11199352500,17.4252
2009-03-25,2401.327,9581666000,16.9572
2009-03-26,2479.789,11324945200,17.7148
2009-03-27,2498.931,13536854600,17.8851
2009-03-30,2484.487,9415166500,18.1129
2009-03-31,2507.789,9546175200,18.234
2009-04-01,2548.222,12630762500,18.4472
2009-04-02,2576.4,13514680600,18.6173
2009-04-03,2570.503,12365521600,18.6047
2009-04-07,2576.95,8608325700,18.7269
2009-04-08,2479.348,9932809400,18.0115
2009-04-09,2517.669,7459370300,18.6865
2009-04-10,2595.53,10414440800,19.0264
2009-04-13,2656.518,13901454100,19.6971
2009-04-14,2676.872,11049130400,19.781
2009-04-15,2686.99,12066529200,20.085
2009-04-16,2687.106,12372961300,20.5609
2009-04-17,2650.691,10152880800,20.6973
2009-04-20,2707.667,9590369400,21.3165
2009-04-21,2675.442,10818525200,21.2279
2009-04-22,2576.281,12404641300,20.6415
2009-04-23,2593.564,8088794200,20.8453
2009-04-24,2572.888,7336096900,20.75
2009-04-27,2513.292,7203939000,20.2804
2009-04-28,2518.531,5926498300,20.2746
2009-04-29,2605.37,8188500600,20.7286
2009-04-30,2622.926,8580934800,21.1756
2009-05-04,2714.301,10291656500,21.8886
2009-05-05,2727.014,10231372200,21.9227
2009-05-06,2764.979,10580665000,22.1371
2009-05-07,2767.076,12210116100,22.2117
2009-05-08,2789.219,10672498800,22.489
2009-05-11,2725.316,12536445200,22.132
2009-05-12,2788.562,8869594200,22.432
2009-05-13,2814.005,10711285600,22.8143
2009-05-14,2792.597,8263932900,22.5664
2009-05-15,2796.116,6493143100,22.6018
2009-05-18,2810.573,7483578600,22.6413
2009-05-19,2840.084,9770361700,22.8385
2009-05-20,2812.865,8793921500,22.6221
2009-05-21,2750.01,8553539400,22.2625
2009-05-22,2740.677,6149901200,22.1522
2009-05-25,2752.716,7409167100,22.2547
2009-05-26,2719.764,7231601200,22.0164
2009-05-27,2759.712,6797664500,22.449
2009-06-01,2858.342,10856488300,23.2511
2009-06-02,2865.099,10833839700,23.2525
2009-06-03,2939.387,11207331000,23.7985
2009-06-04,2953.751,13012771000,23.7313
2009-06-05,2939.306,10847632400,23.597
2009-06-08,2948.478,9611636600,23.8153
2009-06-09,2960.556,9198988600,24.0328
2009-06-10,2989.595,10179003900,24.3144
2009-06-11,2961.629,8711599700,24.1522
2009-06-12,2906.286,8006706700,23.6836
2009-06-15,2966.192,7435209000,24.2077
2009-06-16,2961.22,7017924200,24.0804
2009-06-17,3010.588,7729311800,24.3754
2009-06-18,3057.428,9628131600,24.8404
2009-06-19,3080.001,10251806900,25.0937
2009-06-22,3082.563,10395258300,25.3084
2009-06-23,3083.895,11150673400,25.3577
2009-06-24,3120.73,10942431300,25.5673
2009-06-25,3117.921,8280688700,25.6041
2009-06-26,3128.421,7050090800,25.6367
2009-06-29,3179.972,8499707500,26.0325
2009-06-30,3166.474,8678234700,25.8672
2009-07-01,3237.903,9695056500,25.6307
2009-07-02,3282.359,11298929400,26.1025
2009-07-03,3327.135,10573259200,26.3419
2009-07-06,3374.753,13526404900,26.7307
2009-07-07,3340.493,12960079900,26.3625
2009-07-08,3352.269,11386759200,26.2072
2009-07-09,3396.304,11308152300,26.5261
2009-07-10,3398.31,10617491200,26.4371
2009-07-13,3361.011,9961965100,26.0848
2009-07-14,3454.753,10752042500,26.6608
2009-07-15,3493.305,13348300200,26.9989
2009-07-16,3501.24,12931332900,27.0163
2009-07-17,3519.809,10654970400,27.0325
2009-07-20,3591.123,13646853900,27.6899
2009-07-21,3539.832,13060096100,27.2748
2009-07-22,3606.924,11523854600,27.9429
2009-07-23,3651.969,11638160900,28.2347
2009-07-24,3667.556,12797935200,28.6165
2009-07-27,3743.626,13880804000,29.1473
2009-07-28,3755.818,14626788500,29.1483
2009-07-29,3558.508,16740612600,27.7973
2009-07-30,3634.818,13496887900,28.3783
2009-07-31,3734.622,13223983400,29.1246
2009-08-03,3787.033,13641589900,29.5054
2009-08-04,3786.615,14103573900,29.5061
2009-08-05,3740.936,13344445300,29.0885
2009-08-06,3663.12,11810152500,28.4626
2009-08-07,3555.095,10057575100,27.6107
2009-08-10,3544.539,8487068100,27.4535
2009-08-11,3556.375,6449719700,27.5802
2009-08-12,3397.4,9253538600,26.321
2009-08-13,3440.82,8708180000,26.695
2009-08-14,3344.462,8824862700,25.9842
2009-08-17,3140.271,9172390200,24.4999
2009-08-18,3171.986,7734303500,24.8186
2009-08-19,3014.568,8160402000,23.8031
2009-08-20,3144.39,7951921600,24.8673
2009-08-21,3203.624,8661680500,25.2787
2009-08-24,3229.6,8041406800,25.5202
2009-08-25,3109.83,9753013900,24.7621
2009-08-26,3172.386,8203640400,25.1536
2009-08-27,3156.301,8012520100,24.9315
2009-08-28,3046.781,8401794600,24.1948
2009-08-31,2830.271,8451731100,22.5495
2009-09-01,2843.7,7053530600,22.7547
2009-09-02,2890.926,6084338600,23.1044
2009-09-03,3051.964,9315744700,24.2271
2009-09-04,3077.142,8698471500,24.3282
2009-09-07,3104.208,8279074000,24.4793
2009-09-08,3170.967,8396563400,24.9327
2009-09-09,3194.909,9119115500,25.0638
2009-09-10,3162.914,6656600700,24.8942
2009-09-11,3238.133,8068966000,25.49
2009-09-14,3293.394,8739388300,25.7672
2009-09-15,3302.642,8709217700,25.7941
2009-09-16,3258.236,8824448100,25.4374
2009-09-17,3320.096,9133340400,25.9363
2009-09-18,3199.689,10048840400,25.0994
2009-09-21,3208.604,7280197400,25.1019
2009-09-22,3131.026,7342510100,24.5469
2009-09-23,3060.069,6601371600,24.0953
2009-09-24,3080.926,6515210200,24.2458
2009-09-25,3058.528,4582049200,24.1308
2009-09-28,2972.643,4191835200,23.4824
2009-09-29,2972.286,4593235200,23.4741
2009-09-30,3004.805,4218452400,23.7195
2009-10-09,3163.708,5687104000,24.8497
2009-10-12,3151.632,5896196000,24.6919
2009-10-13,3198.517,5071370400,25.041
2009-10-14,3227.399,8097812000,25.2738
2009-10-15,3239.643,6056201000,25.3624
2009-10-16,3241.709,5563625500,25.3016
2009-10-19,3329.158,7768314300,25.8383
2009-10-20,3377.574,8942627800,26.2442
2009-10-21,3369.285,8348894000,26.1532
2009-10-22,3347.32,6093658300,25.9382
2009-10-23,3413.252,8672542900,26.466
2009-10-26,3414.239,6844252400,26.4858
2009-10-27,3314.722,7420955100,25.7139
2009-10-28,3329.327,6259484900,25.7902
2009-10-29,3247.051,6130535400,25.1757
2009-10-30,3280.372,6064706200,25.4718
2009-11-02,3392.803,8198115800,26.1643
2009-11-03,3435.425,8379109800,26.4258
2009-11-04,3453.888,8606527300,26.5361
2009-11-05,3464.318,8064778400,26.7158
2009-11-06,3483.021,9219031500,26.7856
2009-11-09,3495.788,7805090400,26.8557
2009-11-10,3503.776,8430098700,26.9012
2009-11-11,3495.674,7262632100,26.8431
2009-11-12,3499.992,7996266100,26.8087
2009-11-13,3518.722,9121017100,26.949
2009-11-16,3625.798,12315732300,27.7259
2009-11-17,3628.354,9739136800,27.8061
2009-11-18,3630.229,8922628300,27.9827
2009-11-19,3642.437,9494009500,28.0583
2009-11-20,3631.013,9475075100,27.9009
2009-11-23,3665.509,9399094100,28.1033
2009-11-24,3548.08,14756682200,27.2153
2009-11-25,3629.629,11460232900,27.7065
2009-11-26,3485.773,12788237900,26.7697
2009-11-27,3382.51,8929468800,26.1361
2009-11-30,3511.669,8441534100,26.9282
2009-12-01,3560.831,10151863900,27.2105
2009-12-02,3597.329,9805203300,27.4836
2009-12-03,3590.876,8997857200,27.4072
2009-12-04,3643.491,13413090100,28.0353
2009-12-07,3668.832,9122554600,28.1346
2009-12-08,3624.019,8294086400,27.7966
2009-12-09,3554.478,6852150700,27.3179
2009-12-10,3577.237,5756373800,27.4357
2009-12-11,3575.02,5455091200,27.382
2009-12-14,3612.753,8378502100,27.9342
2009-12-15,3583.341,6918649300,27.644
2009-12-16,3560.723,5696391200,27.4546
2009-12-17,3480.153,6328620100,26.8758
2009-12-18,3391.735,6611101500,26.3588
2009-12-21,3396.622,4832980500,26.3895
2009-12-22,3305.543,5394268500,25.8079
2009-12-23,3336.48,4806450400,26.0069
2009-12-24,3438.817,6437782300,26.6814
2009-12-25,3424.783,4691457600,26.5483
2009-12-28,3478.433,5537539000,26.9346
2009-12-29,3500.737,5553576500,27.1346
2009-12-30,3558.857,8842937000,27.6807
2009-12-31,3575.684,6924189000,27.8081
2010-01-04,3535.229,6610108000,27.5601
2010-01-05,3564.038,8580964100,27.8638
2010-01-06,3541.727,7847312500,27.6009
2010-01-07,3471.456,8035003700,27.0697
2010-01-08,3480.13,6079025300,27.0523
2010-01-11,3482.052,8998017200,27.1698
2010-01-12,3534.916,9374327800,27.6529
2010-01-13,3421.144,11245790100,26.6648
2010-01-14,3469.051,8335325200,26.9499
2010-01-15,3482.738,7254310200,27.0037
2010-01-18,3500.684,8285430700,27.0626
2010-01-19,3507.482,7488323200,27.1319
2010-01-20,3394.434,9249514600,26.3498
2010-01-21,3408.574,7059506800,26.4319
2010-01-22,3366.197,8893340400,26.2784
2010-01-25,3328.014,5684917100,26.0293
2010-01-26,3242.797,6175223100,25.4725
2010-01-27,3198.566,5269139400,25.1391
2010-01-28,3206.57,4699071600,25.1368
2010-01-29,3204.155,5026261300,25.0745
2010-02-01,3152.707,5700138000,24.6527
2010-02-02,3146.189,5013003300,24.6196
2010-02-03,3230.715,6479889400,25.2685
2010-02-04,3218.802,5897272600,25.0732
2010-02-05,3153.087,5910584500,24.6018
2010-02-08,3150.988,3735595100,24.5583
2010-02-09,3169.19,3595315800,24.6154
2010-02-10,3214.13,3421989400,24.9275
2010-02-11,3220.398,3579105200,24.9384
2010-02-12,3251.278,3405823800,25.2333
2010-02-22,3233.345,3828377200,25.0673
2010-02-23,3198.634,4274289800,24.7867
2010-02-24,3244.483,4998943700,25.0837
2010-02-25,3292.128,6758661700,25.3824
2010-02-26,3281.666,5210728800,25.2869
2010-03-01,3324.423,6050452000,25.5815
2010-03-02,3311.236,5703437400,25.3922
2010-03-03,3335.081,6062273200,25.5361
2010-03-04,3250.573,6934681000,24.9094
2010-03-05,3259.764,4562913800,24.9435
2010-03-08,3286.178,4154087600,25.0967
2010-03-09,3305.863,5419948600,25.1997
2010-03-10,3279.694,4642107900,24.9703
2010-03-11,3276.705,4748775400,25.0203
2010-03-12,3233.126,3995734400,24.5872
2010-03-15,3183.183,3784430400,24.1326
2010-03-16,3203.971,3084778000,24.2418
2010-03-17,3273.916,4580093400,24.684
2010-03-18,3267.555,4694801300,24.5957
2010-03-19,3293.871,4606218700,24.7592
2010-03-22,3302.628,4943946200,24.7412
2010-03-23,3275.573,4653953600,24.5086
2010-03-24,3276.669,4454796600,23.7661
2010-03-25,3229.128,4498428500,23.8951
2010-03-26,3275.002,4744496500,23.9942
2010-03-29,3358.54,8472491000,23.2043
2010-03-30,3366.708,5643698000,23.2799
2010-03-31,3345.607,5312428700,23.026
2010-04-01,3391.935,6777266900,23.2905
2010-04-02,3407.346,6907345200,23.2469
2010-04-06,3405.145,6519171000,23.2068
2010-04-07,3386.949,5401122800,23.0547
2010-04-08,3346.744,6218532200,22.24
2010-04-09,3379.17,5128056700,22.304
2010-04-12,3351.478,7456515000,22.1087
2010-04-13,3391.716,7990769500,22.3204
2010-04-14,3403.707,6030613100,22.3808
2010-04-15,3394.574,6105168500,22.4087
2010-04-16,3356.332,4714036800,22.0275
2010-04-19,3176.423,8841630000,20.4972
2010-04-20,3173.374,6413785900,20.332
2010-04-21,3236.679,6692833100,20.6517
2010-04-22,3201.541,7108168800,20.4791
2010-04-23,3190.003,6125267900,20.4659
2010-04-26,3171.997,5089419900,20.3733
2010-04-27,3108.409,6529657400,19.8773
2010-04-28,3097.353,4599540600,19.782
2010-04-29,3060.064,4826097100,19.6395
2010-04-30,3067.365,5447788100,19.8118
2010-05-04,3019.449,4124861000,19.5443
2010-05-05,3036.394,5967044100,19.5879
2010-05-06,2896.856,5877041300,18.7623
2010-05-07,2836.789,6111939900,18.4272
2010-05-10,2858.233,5020917300,18.5819
2010-05-11,2800.817,5836349000,18.2686
2010-05-12,2818.16,5300227100,18.4651
2010-05-13,2886.911,5514577800,18.8271
2010-05-14,2868.023,4249871900,18.6865
2010-05-17,2714.715,5216684700,17.7992
2010-05-18,2771.348,5450967100,18.0792
2010-05-19,2762.174,4557622100,18.019
2010-05-20,2726.022,4217480300,17.8431
2010-05-21,2768.791,5447538300,18.0348
2010-05-24,2873.469,7450233800,18.6026
2010-05-25,2813.943,5516832700,18.1943
2010-05-26,2813.944,3985856400,18.1995
2010-05-27,2859.979,5344520900,18.3885
2010-05-28,2850.302,5153498900,18.3619
2010-05-31,2773.264,4621685400,17.9757
2010-06-01,2744.162,4485142600,17.8454
2010-06-02,2757.527,3958702000,17.8067
2010-06-03,2736.076,3958725800,17.6833
2010-06-04,2744.391,3274629100,17.6542
2010-06-07,2695.715,3954199300,17.3041
2010-06-08,2699.336,3514018200,17.2961
2010-06-09,2782.133,6020953300,17.8087
2010-06-10,2750.023,4290633400,17.6199
2010-06-11,2758.866,4055858500,17.7015
2010-06-17,2742.733,3261235600,17.6655
2010-06-18,2696.166,4180834400,17.4277
2010-06-21,2780.663,5526148200,17.9544
2010-06-22,2783.72,3909605200,17.956
2010-06-23,2758.495,3560035000,17.8014
2010-06-24,2757.498,2922068200,17.7813
2010-06-25,2736.287,3067178200,17.7084
2010-06-28,2716.777,2771004400,17.6121
2010-06-29,2592.019,4875855200,16.9074
2010-06-30,2563.07,3569879400,16.7514
2010-07-01,2526.071,3285764600,16.7216
2010-07-02,2534.105,4491410000,16.8212
2010-07-05,2512.651,3217857400,16.7136
2010-07-06,2562.902,3971476200,17.0311
2010-07-07,2580.477,3572090900,17.0965
2010-07-08,2575.921,3405696600,17.0158
2010-07-09,2647.104,5849304500,17.3968
2010-07-12,2676.218,5846249100,17.5246
2010-07-13,2634.593,4322850600,17.2432
2010-07-14,2653.609,4668886000,17.3654
2010-07-15,2608.519,4044045900,17.0564
2010-07-16,2616.128,3506330200,17.0556
2010-07-19,2682.472,5386807000,17.4395
2010-07-20,2741.503,7312834500,17.7808
2010-07-21,2747.335,7075709200,17.8083
2010-07-22,2781.286,6106480600,17.9934
2010-07-23,2793.076,6451856500,18.0803
2010-07-26,2811.055,5358002600,18.1698
2010-07-27,2795.724,4979988400,18.071
2010-07-28,2863.724,7998595400,18.4757
2010-07-29,2877.976,9596540900,18.2702
2010-07-30,2868.846,6257559100,18.1871
2010-08-02,2917.275,7174330000,18.4244
2010-08-03,2865.971,8174836400,18.1055
2010-08-04,2876.434,7131803900,18.149
2010-08-05,2850.829,6715758100,17.9756
2010-08-06,2897.659,7491489500,18.2205
2010-08-09,2918.241,7472639100,18.2815
2010-08-10,2832.638,7843503400,17.7947
2010-08-11,2850.211,5497913300,17.854
2010-08-12,2816.386,5989322700,17.641
2010-08-13,2855.547,5850772100,17.8326
2010-08-16,2922.083,8106804300,18.2151
2010-08-17,2942.291,7645291200,18.2753
2010-08-18,2937.362,7074760000,18.2341
2010-08-19,2955.395,7692486500,18.404
2010-08-20,2898.333,7166330600,18.1142
2010-08-23,2896.192,4891551700,18.0684
2010-08-24,2911.827,6109379600,18.1219
2010-08-25,2843.023,6361062100,17.7453
2010-08-26,2850.093,4867044200,17.7834
2010-08-27,2858.566,4078958200,17.8188
2010-08-30,2915.01,6574988200,18.0724
2010-08-31,2903.188,6576610400,17.9476
2010-09-01,2884.042,7697557800,17.8652
2010-09-02,2921.393,7070085100,18.0483
2010-09-03,2920.205,7264102700,18.0156
2010-09-06,2975.09,9385568100,18.3382
2010-09-07,2983.108,7351936100,18.3422
2010-09-08,2980.967,7287200200,18.2956
2010-09-09,2926.46,8139555400,18.0253
2010-09-10,2932.554,6508670400,18.0329
2010-09-13,2962.319,6727990000,18.1782
2010-09-14,2965.009,7010590300,18.1557
2010-09-15,2913.194,7161964200,17.911
2010-09-16,2857.789,7407428400,17.5837
2010-09-17,2861.369,5193886700,17.572
2010-09-20,2849.828,5028310400,17.5299
2010-09-21,2857.476,3575188100,17.5765
2010-09-27,2905.029,4907182300,17.781
2010-09-28,2880.907,5866082600,17.6547
2010-09-29,2874.812,5678223600,17.6869
2010-09-30,2935.574,6300024700,17.9914
2010-10-08,3044.233,9999472000,18.6
2010-10-11,3132.895,15873490400,19.1393
2010-10-12,3172.726,12736170500,19.4054
2010-10-13,3217.577,14460777300,19.5772
2010-10-14,3224.14,17961183800,19.8091
2010-10-15,3327.683,19341414000,20.5538
2010-10-18,3306.16,21788205100,20.4985
2010-10-19,3375.674,13044179100,20.8055
2010-10-20,3396.879,16652846000,20.8399
2010-10-21,3374.685,12388324500,20.6639
2010-10-22,3378.655,11636185700,20.5871
2010-10-25,3481.081,14543310500,21.136
2010-10-26,3466.084,14263699900,21.0085
2010-10-27,3403.872,12376157000,20.6708
2010-10-28,3397.692,9834945600,20.6408
2010-10-29,3379.983,10045897000,20.4782
2010-11-01,3472.995,12626914800,21.0031
2010-11-02,3463.131,15491145000,20.9558
2010-11-03,3420.341,12635930300,20.8493
2010-11-04,3480.505,11679948100,21.2102
2010-11-05,3520.798,13768802700,21.493
2010-11-08,3548.566,12647075900,21.6202
2010-11-09,3523.954,12245453300,21.4264
2010-11-10,3499.111,12007857800,21.2789
2010-11-11,3509.975,13897623300,21.5244
2010-11-12,3291.833,16073385000,20.4744
2010-11-15,3314.893,10231572400,20.5518
2010-11-16,3169.538,10830707200,19.6755
2010-11-17,3103.906,8325808000,19.3628
2010-11-18,3147.962,6569729200,19.6241
2010-11-19,3178.846,8334765400,19.7222
2010-11-22,3171.941,8321277600,19.6293
2010-11-23,3107.176,7739959100,19.2547
2010-11-24,3177.043,7533208300,19.4091
2010-11-25,3223.484,8344209400,19.6613
2010-11-26,3194.853,6446782400,19.4627
2010-11-29,3190.05,5899489200,19.4285
2010-11-30,3136.985,8576235500,19.1966
2010-12-01,3136.024,4888266800,19.2202
2010-12-02,3155.059,6102390800,19.408
2010-12-03,3158.156,5047535400,19.4223
2010-12-06,3165.57,5636263000,19.5683
2010-12-07,3200.339,5848365300,19.6935
2010-12-08,3171.882,5951566300,19.4878
2010-12-09,3123.366,6615296500,19.2471
2010-12-10,3161.977,5710810500,19.4417
2010-12-13,3261.061,9571373900,20.0071
2010-12-14,3269.474,8410424100,20.026
2010-12-15,3247.644,7226978500,19.9044
2010-12-16,3230.665,5679962500,19.8809
2010-12-17,3225.661,4491914700,19.8215
2010-12-20,3178.657,7475969300,19.5375
2010-12-21,3249.509,7985242000,19.9215
2010-12-22,3215.453,6993625800,19.7419
2010-12-23,3188.607,6131584700,19.6388
2010-12-24,3162.955,5513776700,19.521
2010-12-27,3099.709,7001710700,19.2055
2010-12-28,3044.931,5632574900,18.9067
2010-12-29,3061.83,4519277500,19.0145
2010-12-30,3064.098,5428142900,19.0793
2010-12-31,3128.261,6256607800,19.4008
2011-01-04,3189.682,8541044000,20.181
2011-01-05,3175.662,7926881000,20.0476
2011-01-06,3159.643,5968109200,19.9097
2011-01-07,3166.624,8409323300,20.0566
2011-01-10,3108.187,6549440600,19.7578
2011-01-11,3124.922,5698591700,19.8901
2011-01-12,3142.337,5849851800,20.0003
2011-01-13,3141.284,5193698800,20.0749
2011-01-14,3091.862,5335143900,19.846
2011-01-17,2974.35,6680756200,19.2315
2011-01-18,2977.648,4296456400,19.2437
2011-01-19,3044.851,5657194200,19.5704
2011-01-20,2944.713,6104664300,19.0075
2011-01-21,2983.456,7310296600,19.2767
2011-01-24,2954.232,6547254500,19.1494
2011-01-25,2938.654,4898268900,19.0469
2011-01-26,2978.431,4337497900,19.2398
2011-01-27,3026.466,8258591900,19.5248
2011-01-28,3036.735,6301358900,19.5172
2011-01-31,3076.508,6710591400,19.7763
2011-02-01,3077.283,4986253000,19.8204
2011-02-09,3040.949,6039414500,19.6015
2011-02-10,3104.163,6660366200,19.8989
2011-02-11,3120.956,7597555300,19.9604
2011-02-14,3219.143,12130233100,20.523
2011-02-15,3217.671,10955443800,20.5112
2011-02-16,3248.527,9133428300,20.6506
2011-02-17,3245.907,8896469500,20.6289
2011-02-18,3211.876,7537868400,20.4732
2011-02-21,3257.908,7939977600,20.67
2011-02-22,3163.578,10786374100,20.1396
2011-02-23,3174.742,7132485400,20.1342
2011-02-24,3190.935,6648689300,20.2227
2011-02-25,3197.617,6161927500,20.215
2011-02-28,3239.559,7663066300,20.3515
2011-03-01,3254.893,8856695400,20.2831
2011-03-02,3243.298,8091064100,20.2238
2011-03-03,3221.718,10121999700,20.1995
2011-03-04,3270.666,8001391500,20.4461
2011-03-07,3334.51,11818719700,20.8229
2011-03-08,3337.457,8487865500,20.7844
2011-03-09,3338.858,7802636100,20.7662
2011-03-10,3280.259,7821264200,20.4189
2011-03-11,3247.376,6720833500,20.2238
2011-03-14,3262.92,6368978300,20.2173
2011-03-15,3203.961,9603397900,19.8548
2011-03-16,3248.195,7885952000,20.0487
2011-03-17,3197.1,8568711400,19.7958
2011-03-18,3215.685,6134016100,19.0611
2011-03-21,3207.11,5910503700,19.0899
2011-03-22,3222.961,5724868400,19.1266
2011-03-23,3264.926,7207758500,19.2062
2011-03-24,3251.361,6130424400,19.1326
2011-03-25,3294.484,8689597900,18.9675
2011-03-28,3290.571,9768430000,18.0089
2011-03-29,3257.979,10528016400,17.6294
2011-03-30,3256.08,7833633700,16.5947
2011-03-31,3223.288,6450388000,15.6012
2011-04-01,3272.729,6309472200,15.6068
2011-04-06,3311.067,10582367400,15.8014
2011-04-07,3324.419,8468176200,15.7742
